run_number,year,label,L1T//Run summary/L1TStage2CaloLayer1/ecalOccupancy_chi2prime,L1T//Run summary/L1TStage2CaloLayer1/hcalOccupancy_chi2prime,L1T//Run summary/L1TStage2uGMT/ugmtMuonPt_chi2prime,L1T//Run summary/L1TStage2uGMT/ugmtMuonEta_chi2prime,L1T//Run summary/L1TStage2uGMT/ugmtMuonPhi_chi2prime,L1T//Run summary/L1TStage2uGMT/ugmtMuonPhivsEta_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Central-Jets/CenJetsOcc_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Central-Jets/CenJetsRank_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Forward-Jets/ForJetsOcc_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Forward-Jets/ForJetsRank_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Isolated-EG/IsoEGsOcc_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Isolated-EG/IsoEGsRank_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/NonIsolated-EG/NonIsoEGsOcc_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/NonIsolated-EG/NonIsoEGsRank_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Isolated-Tau/IsoTausOcc_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Isolated-Tau/IsoTausRank_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/NonIsolated-Tau/TausOcc_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/NonIsolated-Tau/TausRank_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/ETTRank_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/ETTEMRank_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/HTTRank_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/METRank_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/METPhi_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/METHFRank_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/METHFPhi_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/MHTRank_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/MHTPhi_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/MHTHFRank_chi2prime,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/MHTHFPhi_chi2prime,L1T//Run summary/L1TStage2BMTF/bmtf_hwPt_chi2prime,L1T//Run summary/L1TStage2uGMT/BMTFInput/ugmtBMTFhwEta_chi2prime,L1T//Run summary/L1TStage2uGMT/BMTFInput/ugmtBMTFglbhwPhi_chi2prime,L1T//Run summary/L1TStage2uGMT/OMTFInput/ugmtOMTFhwPt_chi2prime,L1T//Run summary/L1TStage2uGMT/OMTFInput/ugmtOMTFhwEta_chi2prime,L1T//Run summary/L1TStage2uGMT/OMTFInput/ugmtOMTFglbhwPhiPos_chi2prime,L1T//Run summary/L1TStage2uGMT/OMTFInput/ugmtOMTFglbhwPhiNeg_chi2prime,L1T//Run summary/L1TStage2uGMT/ugmtMuonPhiEmtf_chi2prime,L1T//Run summary/L1TStage2EMTF/cscLCTOccupancy_chi2prime,L1T//Run summary/L1TObjects/L1TMuon/timing/First_bunch/muons_eta_phi_bx_firstbunch_0_chi2prime,L1T//Run summary/L1TObjects/L1TMuon/timing/Last_bunch/muons_eta_phi_bx_lastbunch_0_chi2prime,L1T//Run summary/L1TObjects/L1TTau/timing/First_bunch/tau_eta_phi_bx_firstbunch_0_chi2prime,L1T//Run summary/L1TObjects/L1TTau/timing/Last_bunch/tau_eta_phi_bx_lastbunch_0_chi2prime,L1T//Run summary/L1TObjects/L1TJet/timing/First_bunch/jet_eta_phi_bx_firstbunch_0_chi2prime,L1T//Run summary/L1TObjects/L1TJet/timing/Last_bunch/jet_eta_phi_bx_lastbunch_0_chi2prime,L1T//Run summary/L1TObjects/L1TEGamma/timing/First_bunch/ptmin_10p0_gev/egamma_eta_phi_bx_firstbunch_0_chi2prime,L1T//Run summary/L1TObjects/L1TEGamma/timing/Last_bunch/ptmin_10p0_gev/egamma_eta_phi_bx_lastbunch_0_chi2prime,L1T//Run summary/L1TObjects/L1TEGamma/timing/First_bunch/ptmin_20p0_gev/egamma_eta_phi_bx_firstbunch_0_chi2prime,L1T//Run summary/L1TObjects/L1TEGamma/timing/Last_bunch/ptmin_20p0_gev/egamma_eta_phi_bx_lastbunch_0_chi2prime,L1T//Run summary/L1TObjects/L1TEGamma/timing/First_bunch/ptmin_30p0_gev/egamma_eta_phi_bx_firstbunch_0_chi2prime,L1T//Run summary/L1TObjects/L1TEGamma/timing/Last_bunch/ptmin_30p0_gev/egamma_eta_phi_bx_lastbunch_0_chi2prime,L1T//Run summary/L1TObjects/L1TEGamma/timing/First_bunch/ptmin_10p0_gev/egamma_iso_bx_ieta_firstbunch_ptmin10p0_chi2prime,L1T//Run summary/L1TObjects/L1TEGamma/timing/First_bunch/ptmin_10p0_gev/egamma_noniso_bx_ieta_firstbunch_ptmin10p0_chi2prime,L1T//Run summary/L1TObjects/L1TEGamma/timing/Last_bunch/ptmin_10p0_gev/egamma_iso_bx_ieta_lastbunch_ptmin10p0_chi2prime,L1T//Run summary/L1TObjects/L1TEGamma/timing/Last_bunch/ptmin_10p0_gev/egamma_noniso_bx_ieta_lastbunch_ptmin10p0_chi2prime,L1T//Run summary/L1TObjects/L1TEGamma/timing/First_bunch/ptmin_20p0_gev/egamma_iso_bx_ieta_firstbunch_ptmin20p0_chi2prime,L1T//Run summary/L1TObjects/L1TEGamma/timing/First_bunch/ptmin_20p0_gev/egamma_noniso_bx_ieta_firstbunch_ptmin20p0_chi2prime,L1T//Run summary/L1TObjects/L1TEGamma/timing/Last_bunch/ptmin_20p0_gev/egamma_iso_bx_ieta_lastbunch_ptmin20p0_chi2prime,L1T//Run summary/L1TObjects/L1TEGamma/timing/Last_bunch/ptmin_20p0_gev/egamma_noniso_bx_ieta_lastbunch_ptmin20p0_chi2prime,L1T//Run summary/L1TObjects/L1TEGamma/timing/First_bunch/ptmin_30p0_gev/egamma_iso_bx_ieta_firstbunch_ptmin30p0_chi2prime,L1T//Run summary/L1TObjects/L1TEGamma/timing/First_bunch/ptmin_30p0_gev/egamma_noniso_bx_ieta_firstbunch_ptmin30p0_chi2prime,L1T//Run summary/L1TObjects/L1TEGamma/timing/Last_bunch/ptmin_30p0_gev/egamma_iso_bx_ieta_lastbunch_ptmin30p0_chi2prime,L1T//Run summary/L1TObjects/L1TEGamma/timing/Last_bunch/ptmin_30p0_gev/egamma_noniso_bx_ieta_lastbunch_ptmin30p0_chi2prime
357767,2022,1,0.013345665217611652,0.8702455014462449,0.06012825167175087,0.027748938082853173,0.0250213774626515,0.02120992165987658,0.026166953841049972,0.05378820457306671,0.03728019425221138,0.03710167063804953,0.020858334905919526,0.1653086994398034,0.02389164807835317,0.15280154805066073,0.024225697225286322,0.20621406157636654,0.06827809461048087,0.10469705994577753,0.08892089743937207,0.03801338074162088,0.04636059246935392,0.04113135754960899,0.036861510697566935,0.060227044706958166,0.03204666487096111,0.03954156368316477,0.08069220426187705,0.03431635405088097,0.08145417320692977,0.05665187898888323,0.042582860074632335,0.040793352136941,0.06672100528182931,0.025148246214855674,0.04841737982591852,0.031014139340505207,0.024024259839897172,0.02035460803214496,0.03728246219122975,0.08471089056622394,0.09472833414477388,0.08574518404717413,0.05629116719980192,0.06028736402229856,0.10179560942384488,0.09331221894522541,0.09499439896979726,0.0887939869049044,0.09432221877637821,0.08572289524143266,0.05677066972747035,0.0501114985741197,0.04856991337511515,0.04425755082150377,0.06927829115829968,0.06236023519755922,0.06699280144013431,0.06734093210352277,0.0823373434919888,0.08275970641616605,0.08119354816732718,0.08001035457788301
355921,2022,0,0.0694183376213733,1.574800099947141,0.11811985848422867,0.05097624716908554,0.023295244548955558,0.014822313165951975,0.035694974069657964,0.25662800135349517,0.01764205958520551,0.19291748616419388,0.06053956604438394,2.402453032643978,0.09842834716460695,4.526534105999526,0.06968037187175498,1.820940543176261,0.017415148875842792,0.24619805744331055,0.0900746986770325,0.1090023789597135,0.08960326346427439,0.06063200924106623,0.012053853846581806,0.1268006703624282,0.012738026897183124,0.061636453728763564,0.014225364605920731,0.05655318348946631,0.021886870860439406,0.02261834964724283,0.04895680409460769,0.029415553863892333,0.016815587962055643,0.012361556816595226,0.02762571217947615,0.031049902678710297,0.03278522992282324,0.0826521654363915,0.06411934918051938,0.09002789711917072,0.0491475739035633,0.03421147676505396,0.03605536978623602,0.03637504964839561,0.04366275085353953,0.03707239581657417,0.06964819736033896,0.0727156192769406,0.0786296713772442,0.07914068621252399,0.038106078644404864,0.042702186666415586,0.03650873471227859,0.03694739547221071,0.04704218143690126,0.053354022471985924,0.04858254171901033,0.04826172852711428,0.04983159103357692,0.05427066472709012,0.05453889556955496,0.04563829797797992
360141,2022,0,0.10719172708984336,1.1105909041293187,0.15144850758912332,0.14093738472826045,0.03629335209089836,0.03224290887698584,0.11138855160206543,0.10505218627093858,0.012056466441070971,0.05217808715515622,0.035337017130329,2.1276941291352642,0.031338214616015644,1.2447216771037377,0.41690164470116253,1.4786866822082108,0.1711683330989512,0.5421217239488828,1.0115865441360101,0.08669278722456807,0.028193926569528488,0.0198390797604769,0.007923409251601097,0.06366336879351304,0.008854327444965962,0.019088157014172345,0.008282364019448398,0.020953777438332703,0.009047386473209703,0.015928707369315946,0.008568455007004148,0.013276312312560299,0.007032138876584987,0.012876070739414346,0.01224208731767581,0.012215311413970687,0.06294827984650571,0.14918154425428465,0.03790706929183249,0.04589491326396466,0.019780033391858628,0.026618985970058108,0.01979446594060958,0.03665003856249609,0.02520547157242234,0.028148396976163458,0.029523806259742963,0.02713348535523427,0.03608392094909524,0.03616609407663673,0.02412080922505452,0.024495633053366064,0.029028493217119544,0.024714441745769814,0.025366348848804093,0.026084840876465273,0.031104013468362113,0.026870974599074157,0.02707105371149488,0.02895035372674425,0.02996390267362332,0.03035433930689372
357756,2022,0,0.08459862684829796,1.4411389523156766,0.04861366816501334,0.13430825283524794,0.022902600103727206,0.012319613684923366,0.0414423970221475,0.374474185869401,0.009986538346227486,0.02856284717473532,0.04825737792629928,0.845784809461459,0.04323590144235508,1.0117071278150576,0.05093914179796043,0.7490446794926244,0.036191390109210686,0.8151459091735956,0.137740908818134,0.03177660547607964,0.03381492610070251,0.01800018901863306,0.008164440270783474,0.08760658617937749,0.010793113739390703,0.025665615174149857,0.0074731096104050185,0.022843019097714287,0.007712323616746666,0.019918495069749464,0.01601932777047959,0.013000490359493444,0.03641177874341686,0.01694773786520514,0.011274467270062543,0.015439909994917091,0.02930923065159527,0.06300221588735218,0.04780181092218747,0.050214226307227015,0.02360532243402325,0.031097864750477697,0.026386106747243315,0.03379378858210248,0.03153488354309564,0.0426516098460657,0.03570144626707782,0.04091743755860604,0.03708097280491137,0.03485569990497337,0.0254438430912387,0.029271871017561606,0.042572439514553403,0.0391231723731318,0.032722583340415945,0.03357119719165134,0.046665701134686884,0.04477265666827956,0.03136527706497276,0.030487464317544177,0.04557677133975761,0.04447077705128319
357734,2022,0,0.054966475465443074,1.5193238154064999,0.03083543532842436,0.07211380997329422,0.019268807790755297,0.013271059839211428,0.03280406876032895,0.29113125837123666,0.013334291970022758,0.0231762598675881,0.04242979882883628,0.9118263857065164,0.03914022043377837,1.0826495758158596,0.05835931229593298,0.7079249194841353,0.031748523442812,0.8850023385209844,0.32417590132802343,0.03201422739296711,0.03810746985934402,0.017760644320609562,0.011480684155714014,0.08085088423380041,0.009166387691283672,0.03251640107753633,0.009548265738150648,0.02489713022822448,0.010217851061885894,0.018278258136635694,0.02090227134512529,0.015014232808624097,0.012996599600774586,0.03367297579004737,0.01655833999119475,0.01820795823965319,0.03255144826535522,0.11826290364952984,0.05044703585328613,0.04625498276944587,0.036740340282904085,0.027411585588222497,0.028338219715651352,0.034248357386263854,0.04536807995780948,0.029923031759505173,0.03331143699796498,0.04984129747981733,0.03969653253290831,0.0516967182802665,0.026289431078791472,0.039052757194593814,0.030382021509614048,0.03068057211333497,0.028139571752898506,0.030420159503852066,0.033360573786580625,0.0366712965297294,0.04228192618666034,0.04489158685203547,0.03542187890844413,0.03941504577672823
357802,2022,0,0.1440595308740947,1.2071569591968547,0.01957974731657074,0.055357699560933005,0.015969158284632957,0.014141841573829049,0.023685006167100963,0.17603066613511395,0.019126909239603116,0.019863114106955012,0.02888279167016387,0.2619916882423133,0.022830458891681293,0.36620797494297835,0.03653423816420788,0.5598597771667287,0.0228993590731233,0.4235816043335484,0.06209395709314437,0.04670699410106583,0.02719546360345805,0.016168583149923105,0.01447601012397371,0.048275892497011454,0.013205477541013725,0.02600176125652846,0.016703079233857412,0.024985942049613744,0.015537996372318211,0.013453384568367989,0.03092729123783523,0.027392731385195927,0.013378410412874592,0.015489077711504236,0.017700318770524033,0.01964857873073707,0.016649690217168393,0.027834383431381737,0.05868065312360126,0.04928771895868729,0.026618338823725468,0.04953251117915523,0.028079228450369184,0.03324893581692681,0.030347876448845946,0.05297620117271151,0.038563326529185475,0.04767030143578123,0.044692023162556056,0.060291357151093926,0.03566267004905671,0.02481509219882711,0.046146482192597274,0.04462681813815698,0.040128828490797096,0.04157482012668831,0.0664641680347664,0.06073640558613996,0.04398737092419648,0.0418369907499369,0.06331386111743512,0.06438485704337264
357542,2022,0,0.044616296733716004,1.5360734508071612,0.06349348379914996,0.12473347858541205,0.044403151419996616,0.016578614318070607,0.02718202861554976,0.17325692518007846,0.012839299545884312,0.015363668807727467,0.035579602768308585,0.6432185216337402,0.02531951592262969,0.5517264587281246,0.03319109173033068,0.6003721215074488,0.03278369911112792,0.32314050711618797,0.1622228664372619,0.02180670450085019,0.02048114625346522,0.01803038216384741,0.010577249478315079,0.05856368707836597,0.009601353988404544,0.01671532990760012,0.01055979477604918,0.020342248887974194,0.008987663778867954,0.018830868553054082,0.01959287258898977,0.017715366814268628,0.00987278617432109,0.015622883065830226,0.013096396875419749,0.017996288140696717,0.0665116965610341,0.20538592760704122,0.05327641991607559,0.04729144373445482,0.029059482808011378,0.03218329325812407,0.027471616053220668,0.030689007740807673,0.03911983492245675,0.038404485903170874,0.05705551191123587,0.04552336026912227,0.04471663003090892,0.050246227707074466,0.02834225326319583,0.02852979524890322,0.023801536025839194,0.01889614543616117,0.0324466756009605,0.03443521507245522,0.029975302310838683,0.029974803360581826,0.03097640431227256,0.02949428893755206,0.04144542820585221,0.04410424826064707
357688,2022,0,0.06476676927901967,1.5078499154323366,0.12133571856518773,0.12862860531512554,0.020743603104520846,0.016061735350978993,0.035716107105893895,0.1832781841889859,0.013071936505063254,0.022188657295472126,0.041622205770614276,0.7827511296974763,0.04251291460140173,0.6968436981412616,0.03558483873402278,0.6361287224860682,0.027176564995270356,0.7378275545345874,0.15080031795866666,0.035560429331983674,0.02861537061641237,0.01541412342059407,0.009246815686698131,0.04706572148585902,0.010161240362202105,0.02422104842988346,0.013278582527627904,0.023288405700252868,0.010405554470932499,0.014946121065819709,0.018162435578413037,0.01689352529036063,0.01982265426353118,0.014220992844438379,0.018023181549376356,0.01612778259249018,0.028655033058676213,0.1302079976167841,0.04686471004725618,0.047304064969694665,0.033855160252959995,0.030464238387411666,0.02299538559980575,0.027527956191859874,0.03021329845284607,0.034657578810584,0.04250072453454903,0.04245677842501039,0.047695724083285644,0.04184505954157839,0.03576012169985145,0.03780804606542822,0.026654134497757873,0.023426461447012367,0.03952469670347452,0.037822309473516065,0.03374636381205657,0.037136768914737224,0.0424603601988617,0.0418763491473591,0.03163898642126723,0.0322832863486333
362653,2022,0,0.04645750309308585,0.26238643573588205,0.014015856880846592,0.02326680966889853,0.006053326248551938,0.011993032942627055,0.09059372415719742,0.09550112412915761,0.01635097970191501,0.06778035021615923,0.017757001396149125,1.4661189612116428,0.03126742016928993,1.4922744062101678,0.031146111017272007,0.9773926304076168,0.02651380130497346,0.5464465080231792,0.22320250523613805,0.08797902535616432,0.1389950286285788,0.011531676117298337,0.011724539292358498,0.0306612916177143,0.010874700202394744,0.18465998512907483,0.006398726532344638,0.12461790345086377,0.011012068613610163,0.01167444117785944,0.015822339572302845,0.02125927246183289,0.009061014960519823,0.010650605414595426,0.014321125027814562,0.016914600463664164,0.009178967292563628,0.034183586402184434,0.052114969077637005,0.045083083258743634,0.023841627075592366,0.025550590416284415,0.02414663567398766,0.026743548226168166,0.031181347513038502,0.03152592785439693,0.036861690118333894,0.040887774174838465,0.037123315337302794,0.04046967433970049,0.02550439741980587,0.02335013715240405,0.029424635684750445,0.029317738704552412,0.031184371808558608,0.02560471111540639,0.025692991667059416,0.026242494342964013,0.03717406232204246,0.03337613028650663,0.028666741770854712,0.026502552205455793
362618,2022,0,0.08547934478796308,0.3559437020085782,0.04544109392556191,0.022278309894459367,0.01345302406662119,0.01310396082574714,0.08130689473568962,0.15205948031926517,0.014956160641286414,0.06624221865376721,0.02659272585201624,0.7544377857330046,0.033589777598058576,1.2347212391056848,0.037372527583396174,0.25202180552425996,0.06285019754229833,1.5606372310821899,0.28013055472713516,0.044528320487759274,0.14226230310379023,0.015237693081591577,0.0069605712498162315,0.020009415810432713,0.007111421187721364,0.21439640971708848,0.011050965505803862,0.1404406801732718,0.014229822965743188,0.024706224353855083,0.025949694871948616,0.01814640955565379,0.01776600028179819,0.015904140207437547,0.016673319679138852,0.01790222965573569,0.01614532227182833,0.04580268241237905,0.03937015309241017,0.0385406165358945,0.031834727914752475,0.030024273860475,0.02861454862830912,0.031428053403820946,0.03201681044019972,0.029232595024779713,0.04600337274390672,0.03844911329050003,0.05809229868002026,0.039340687100931505,0.023232221945793743,0.023215338144876415,0.027683293892200565,0.02748932208119375,0.03067235870883992,0.024781444932303602,0.035939399556604856,0.028871659046365343,0.029418179401461044,0.027642447497221917,0.04045795135847141,0.037099867416884286
