run_number,year,label,L1T//Run summary/L1TStage2CaloLayer1/ecalOccupancy_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer1/hcalOccupancy_score_PCA_060324,L1T//Run summary/L1TStage2uGMT/ugmtMuonPt_score_PCA_060324,L1T//Run summary/L1TStage2uGMT/ugmtMuonEta_score_PCA_060324,L1T//Run summary/L1TStage2uGMT/ugmtMuonPhi_score_PCA_060324,L1T//Run summary/L1TStage2uGMT/ugmtMuonPhivsEta_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Central-Jets/CenJetsOcc_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Central-Jets/CenJetsRank_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Forward-Jets/ForJetsOcc_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Forward-Jets/ForJetsRank_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Isolated-EG/IsoEGsOcc_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Isolated-EG/IsoEGsRank_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/NonIsolated-EG/NonIsoEGsOcc_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/NonIsolated-EG/NonIsoEGsRank_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Isolated-Tau/IsoTausOcc_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Isolated-Tau/IsoTausRank_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/NonIsolated-Tau/TausOcc_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/NonIsolated-Tau/TausRank_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/ETTRank_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/ETTEMRank_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/HTTRank_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/METRank_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/METPhi_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/METHFRank_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/METHFPhi_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/MHTRank_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/MHTPhi_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/MHTHFRank_score_PCA_060324,L1T//Run summary/L1TStage2CaloLayer2/Energy-Sums/MHTHFPhi_score_PCA_060324,L1T//Run summary/L1TStage2BMTF/bmtf_hwPt_score_PCA_060324,L1T//Run summary/L1TStage2uGMT/BMTFInput/ugmtBMTFhwEta_score_PCA_060324,L1T//Run summary/L1TStage2uGMT/BMTFInput/ugmtBMTFglbhwPhi_score_PCA_060324,L1T//Run summary/L1TStage2uGMT/OMTFInput/ugmtOMTFhwPt_score_PCA_060324,L1T//Run summary/L1TStage2uGMT/OMTFInput/ugmtOMTFhwEta_score_PCA_060324,L1T//Run summary/L1TStage2uGMT/OMTFInput/ugmtOMTFglbhwPhiPos_score_PCA_060324,L1T//Run summary/L1TStage2uGMT/OMTFInput/ugmtOMTFglbhwPhiNeg_score_PCA_060324,L1T//Run summary/L1TStage2uGMT/ugmtMuonPhiEmtf_score_PCA_060324,L1T//Run summary/L1TStage2EMTF/cscLCTOccupancy_score_PCA_060324,L1T//Run summary/L1TObjects/L1TMuon/timing/First_bunch/muons_eta_phi_bx_firstbunch_0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TMuon/timing/Last_bunch/muons_eta_phi_bx_lastbunch_0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TTau/timing/First_bunch/tau_eta_phi_bx_firstbunch_0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TTau/timing/Last_bunch/tau_eta_phi_bx_lastbunch_0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TJet/timing/First_bunch/jet_eta_phi_bx_firstbunch_0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TJet/timing/Last_bunch/jet_eta_phi_bx_lastbunch_0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TEGamma/timing/First_bunch/ptmin_10p0_gev/egamma_eta_phi_bx_firstbunch_0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TEGamma/timing/Last_bunch/ptmin_10p0_gev/egamma_eta_phi_bx_lastbunch_0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TEGamma/timing/First_bunch/ptmin_20p0_gev/egamma_eta_phi_bx_firstbunch_0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TEGamma/timing/Last_bunch/ptmin_20p0_gev/egamma_eta_phi_bx_lastbunch_0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TEGamma/timing/First_bunch/ptmin_30p0_gev/egamma_eta_phi_bx_firstbunch_0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TEGamma/timing/Last_bunch/ptmin_30p0_gev/egamma_eta_phi_bx_lastbunch_0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TEGamma/timing/First_bunch/ptmin_10p0_gev/egamma_iso_bx_ieta_firstbunch_ptmin10p0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TEGamma/timing/First_bunch/ptmin_10p0_gev/egamma_noniso_bx_ieta_firstbunch_ptmin10p0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TEGamma/timing/Last_bunch/ptmin_10p0_gev/egamma_iso_bx_ieta_lastbunch_ptmin10p0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TEGamma/timing/Last_bunch/ptmin_10p0_gev/egamma_noniso_bx_ieta_lastbunch_ptmin10p0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TEGamma/timing/First_bunch/ptmin_20p0_gev/egamma_iso_bx_ieta_firstbunch_ptmin20p0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TEGamma/timing/First_bunch/ptmin_20p0_gev/egamma_noniso_bx_ieta_firstbunch_ptmin20p0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TEGamma/timing/Last_bunch/ptmin_20p0_gev/egamma_iso_bx_ieta_lastbunch_ptmin20p0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TEGamma/timing/Last_bunch/ptmin_20p0_gev/egamma_noniso_bx_ieta_lastbunch_ptmin20p0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TEGamma/timing/First_bunch/ptmin_30p0_gev/egamma_iso_bx_ieta_firstbunch_ptmin30p0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TEGamma/timing/First_bunch/ptmin_30p0_gev/egamma_noniso_bx_ieta_firstbunch_ptmin30p0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TEGamma/timing/Last_bunch/ptmin_30p0_gev/egamma_iso_bx_ieta_lastbunch_ptmin30p0_score_PCA_060324,L1T//Run summary/L1TObjects/L1TEGamma/timing/Last_bunch/ptmin_30p0_gev/egamma_noniso_bx_ieta_lastbunch_ptmin30p0_score_PCA_060324,algo
362166,2022,0,1.2124054543612486e-07,2.8868934727312306e-07,3.581860067505815e-05,1.8393218624357555e-05,1.0324556531057651e-05,6.384244086401658e-06,1.0251754613810612e-05,2.0831880960134673e-05,2.5674234243021483e-05,8.704632382365574e-05,7.76923187421647e-05,0.004990274610807437,1.7345160131313487e-05,0.0006801077614529833,3.037633865367731e-06,9.59219600001315e-05,3.888955912130588e-06,2.7222787522998458e-05,1.5544957169853887e-05,9.516808746151656e-06,8.319573287094915e-05,1.04358159817641e-05,7.337013951287386e-06,1.0841609443251009e-05,7.377620483307146e-06,7.542645870366837e-05,1.023635811431992e-05,5.0683404061686375e-05,1.3024032742263339e-05,2.0365726181151337e-05,3.755038883993063e-05,3.260498568740854e-05,4.2982359830709225e-05,4.1753427722231526e-05,4.0782218792462755e-05,3.937587746829246e-05,1.4243629505201258e-05,9.491830794696523e-06,0.0017120464439967604,0.0015089271736478214,0.00021084925966223528,0.00017343328754321595,0.00010846957966529894,0.00010365198489977,0.0004508510821812334,0.00040004854871529837,0.0010069951430486067,0.0008937955083603841,0.0014239061757697585,0.0012349916659481278,0.0006058815746448403,0.00023926904004326744,0.0005470367436356453,0.00015775831091832657,0.0005048578746464418,0.0004424259321582469,0.000473734252549284,0.00036990480335359204,0.000589950169591543,0.0005542857661375598,0.0005021773844491484,0.00048547986528860604,pca
356948,2022,0,4.3707593241067943e-07,2.1305900900337003e-06,1.9258251347814e-05,0.00012470475128938281,8.65166572670839e-05,7.536908981247185e-05,4.3615734034946746e-05,7.589641520517944e-05,0.0004243804606571805,0.0003723686178239797,3.295147057631008e-05,0.00011175843759984272,0.00010339906072561772,0.0014980777721222205,1.1945478356563053e-05,4.631548954878329e-05,0.00012931148893528108,0.00020779912566664074,0.0001020829763127821,9.231395426993603e-05,5.245868170720686e-05,8.542089092722162e-05,9.797147715452873e-05,7.926544927550758e-05,7.361290563630571e-05,5.195741377966008e-05,0.00011179510432309653,5.6581282351465294e-05,0.0001154336313771685,0.0002306094598406008,0.00046841241406815035,0.0004292117983612604,0.0001005504890408134,0.00026774615557976166,0.0005487606892455421,0.0004699982065791306,0.00011830059501023154,1.2802227712313097e-05,0.02395650303061645,0.019442806848018086,0.004958866091908277,0.004853446616541903,0.0026447548932606365,0.002770426809866395,0.006906567606956837,0.007148108862157902,0.018953605049329976,0.016713795368626768,0.028841468362091126,0.020293491067380334,0.0024956637983007558,0.0017479688690318178,0.002522158500582598,0.0018686878208591991,0.005805948918955275,0.004811542284748763,0.004923493887900377,0.004811445988562931,0.0073095591486391715,0.006963723167821782,0.0057731414594728685,0.005726298049211201,pca
356478,2022,1,2.495457584574338e-07,3.321459957317839e-05,4.989734584915437e-05,9.238359796755186e-05,1.9918968275767256e-05,1.762992590988088e-05,0.00015878200134990836,5.359716217370295e-05,0.00011222046304490127,0.0001257797463405964,6.248724624778281e-05,0.0005148311675048375,4.3063557565511845e-05,0.002675187339796543,0.00017460310467467695,0.0010856360130391208,0.00017670764015114126,0.0012677178337816436,1.7645032439055485e-05,1.9637646854679102e-05,9.712879322001925e-05,5.925241179344058e-05,0.006530888593695946,0.00011073094757430795,0.0010110220612181385,7.271694008740603e-05,0.0008051341290758994,6.576426652815049e-05,0.0009430485806687891,5.9763441797482526e-05,0.0001238332867381574,0.0001146612476328283,5.39743943400901e-05,3.71341617911261e-05,0.0001322511428178105,0.00010393940337429417,3.46478005174866e-05,1.1229076835177478e-05,0.004630791241718413,0.0044225295538532295,0.0006403313338249288,0.0008075871715357779,0.0004744106618198128,0.0005022626958962953,0.0011548259344988901,0.001558724205904557,0.002521007653618858,0.003556082744808621,0.003414491278814933,0.005393922105217825,0.0005598530929987924,0.0004014638400389661,0.0007317656540005303,0.0005028732112038238,0.000980961708504465,0.0008194532589919241,0.0011594234536735763,0.000854954088889085,0.0016789608894367404,0.0015041177449901,0.001985891100414947,0.0022259906348783315,pca
356005,2022,0,1.368383061269448e-06,1.29601197979494e-05,0.00016439343025004117,6.606752988239899e-05,7.89726352184016e-05,7.690567558088144e-05,1.7037920700606016e-05,1.8235824299278748e-05,0.00022559472793913038,0.00035154026613524054,2.9150414693332486e-05,0.0003897758629613926,3.914152862553273e-05,0.0028583310296781727,7.62636213977289e-06,6.714687507575765e-05,3.332813132768173e-05,0.00011403442739640474,7.406991375774057e-05,7.072686154223007e-05,7.52969268172049e-05,7.568700761052443e-05,6.555400840348043e-05,0.0001070689584462687,6.598650182867615e-05,5.432843960336527e-05,0.00010931838566962612,4.6888693187364973e-05,0.00011384535501171137,0.00023699514167278298,0.00045205601821131505,0.0005463379213340746,0.00017600885670317814,0.0001271073800727232,0.0006783092772155952,0.0005865713928564502,0.00013509535242407162,2.1133424646080278e-05,0.024537053743440337,0.04773264676614276,0.0014518908803503488,0.0022064996469169473,0.0006498053616115606,0.0008846547704122139,0.0034355259761324687,0.004958601802371968,0.013813741209734168,0.025533913215563326,0.024333486108656172,0.03326725168432973,0.002068430986288247,0.0013281717332760074,0.0025689820595545675,0.0015079212365098186,0.0053518945065654895,0.00433346485038997,0.006874640398668965,0.0046899119709930106,0.011674251367165355,0.010201445181217095,0.009628088417554328,0.0090567786129501,pca
362061,2022,0,1.926072233351978e-07,1.3642308577007515e-07,3.4648056277750985e-05,1.256031728034343e-05,4.85417930005483e-06,6.190214587876386e-06,8.16200371616677e-06,3.461021473912634e-05,2.9040972170847615e-05,3.3614974007014535e-05,5.498830771287782e-06,9.531459698120357e-05,5.30505365166177e-06,0.00019473407696860178,1.4749457250326061e-06,1.688953309106781e-05,2.567998743686401e-06,7.761365003276624e-06,1.0577912917812518e-05,9.527289313099426e-06,1.2554824187382566e-05,1.1439195364575186e-05,8.733720937035025e-06,1.2535242953518966e-05,8.72303374743454e-06,1.1497422117914067e-05,1.5518143418815404e-05,1.128935047200121e-05,1.3182797283791318e-05,2.120664741752432e-05,4.0797291906358246e-05,3.5763416462758386e-05,7.247933649287924e-05,1.8752812947578117e-05,4.152512207289899e-05,3.946255012353303e-05,8.796210451975413e-06,2.0970834514396203e-06,0.0017118447743293093,0.001738039263264393,0.00020724166531530273,0.0002627637454612311,0.00010613473031211365,0.00012045833620170216,0.000446317969101893,0.00045897777850545927,0.0009600678156490749,0.0010999733209021243,0.001413364362967453,0.0016685856214307489,0.0003406567698805131,0.00015477014896302636,0.0002622702421857802,0.0001475973183543732,0.00036847717760258935,0.0002795127062151219,0.0003984580572999318,0.00032283947480024036,0.0004344334394605922,0.00040427170853547025,0.0005407013204304411,0.0005500085426912467,pca
361573,2022,0,1.5039572749197053e-07,1.0274240592917845e-06,1.0463086325630585e-05,9.73461329146432e-06,3.924601213614229e-06,2.6507395502743387e-06,4.4438430210688754e-06,3.998526911811852e-05,1.303989367482508e-05,1.6157097578482727e-05,6.786949425967118e-06,0.00024692322795148947,5.210691714582066e-06,0.00024078421993385888,5.8691747750486825e-06,9.505280614944675e-05,8.835069867347753e-06,0.00026956289141729647,5.286687371833931e-06,4.078613767915793e-06,1.0887154037549501e-05,3.425831614489833e-06,2.1057086668872957e-06,4.2228618021343995e-06,1.8941393271137674e-06,1.2963843539400864e-05,3.347150023471189e-06,1.2730444518319989e-05,4.792140193845898e-06,8.98944154709017e-06,1.5188625521077765e-05,9.245840212506158e-06,1.2182901893488362e-05,1.4446040048860348e-05,9.042057667165423e-06,1.5890252240456958e-05,6.582531311020955e-06,3.331199386602851e-06,0.00035797732082307947,0.0003104510931993143,5.983674326872302e-05,5.688865643385886e-05,3.551130815605008e-05,4.092681736174839e-05,9.47577829954339e-05,8.81775413964823e-05,0.00025156662644004426,0.00025453085159393647,0.00035894790266777996,0.0003676919586136478,0.0001004610129322066,5.093573864321806e-05,0.00015466968521037465,6.758736524219967e-05,0.00010552420483800763,7.24677170250412e-05,0.00011380175936328169,0.00010008088007327942,0.00013129585141741123,0.0001284691815379931,0.00011433394483303927,0.00011299760252491562,pca
361303,2022,0,1.7860902413231974e-07,6.874938037964719e-07,1.365414903293349e-05,6.449258398191905e-06,2.116740892943622e-06,2.0199623561576624e-06,4.492054665601649e-06,2.9351007804702828e-05,8.670352127063827e-06,1.332114164252481e-05,3.578656716301968e-06,3.8896924048640565e-05,5.676801110036013e-06,0.0001458360724188378,1.3592127856575563e-06,1.6782889376913376e-05,4.165892473056764e-06,3.844144532091746e-05,2.603639004529706e-06,3.553406146187458e-06,1.554964518612321e-05,1.7973274310649816e-06,1.702660229405486e-06,1.678187650648352e-06,1.3709419984204462e-06,1.867385177051908e-05,2.078437651037778e-06,1.662641053055453e-05,2.8349408311715497e-06,7.03478636218564e-06,1.4590825330029177e-05,6.9856861158635946e-06,4.349739386095178e-06,8.16922775004947e-06,7.537734260170652e-06,1.0511999757124612e-05,3.7423642298222315e-06,2.146333447796692e-06,0.00029118072293621473,0.00029065508030254994,4.3504375854241145e-05,4.746848670718574e-05,2.8522283830073718e-05,3.051534172420236e-05,7.718904914925718e-05,8.762298105073049e-05,0.0001882467780257404,0.00020958548981930668,0.00026006333245474195,0.0002978226555169857,7.988546014807796e-05,5.886899911338487e-05,7.909627031912165e-05,4.796242181672344e-05,0.0001108424365691245,9.27708525196328e-05,7.987371685825446e-05,6.548697589495876e-05,0.00012064097993513069,0.00011652755576360559,0.0001003874417460987,0.00010242273654388432,pca
356568,2022,0,2.0939841125414063e-06,1.3295160757964424e-05,0.00013704612933760724,0.0003038558278398321,0.0003179941157732964,0.00032801860606324453,7.894041496747386e-05,0.00011317468700311727,0.0011722094566870263,0.001463142691739226,0.0001761327580870827,0.00021285573182127854,0.0002999847567459067,0.0022545384485765417,3.840930274117168e-05,0.00046129379103449777,0.0002266825786128406,0.0008923131966112252,0.0006846060017789222,0.0006496263669819435,0.00030231448541886394,0.0006905401241499795,0.000211914375598572,0.000612206434413273,0.0003769412341085084,0.00032628927498788663,0.0005918655062387465,0.0002872620738188387,0.0005624012917544385,0.0014735646204776223,0.0016192103753110338,0.00015076190591339903,0.0008219334866751683,0.0007824626333939771,0.00015425914841480685,0.0011730565468468146,0.0004036284153333884,4.9914295036352395e-05,0.016447336396410862,0.06398416579982923,0.008868237824219447,0.006971438900171302,0.005495520768906934,0.00654982995118706,0.0012925839889432692,0.004916796279651317,0.0046718245155414565,0.04965293816576126,0.0066371278146712,0.0050631869938768444,0.014298310916495614,0.0017288746050619426,0.00952609075170478,0.005689218712550506,0.023096869677611258,0.020371327639981514,0.022759378643902223,0.017303745681263975,0.03902240422799828,0.03424967214206129,0.012093484322492697,0.02293062177259938,pca
362698,2022,0,5.459657598055475e-07,1.7270315882485102e-05,2.1605724176366423e-05,2.83062565935537e-05,1.2994037952754012e-05,1.2919607286755728e-05,2.5813201504967282e-05,0.00022256488075077596,5.6632534190608336e-05,0.00018752033181892655,5.004617259860507e-05,0.0005190082362384667,4.0305634022243304e-05,0.002146571488256633,1.605957968674546e-05,0.00021229933340581058,2.626749854018111e-05,0.0008872571973945671,3.0836270942167954e-05,1.779960487836431e-05,0.00018742629908679117,1.0259874745528864e-05,1.3984122252847897e-05,1.545489421811196e-05,2.052851162634922e-05,0.00018033054725165974,1.7910959596751316e-05,0.00016945525094295608,1.5113320932713404e-05,5.83061097472265e-05,5.6819806032374417e-05,5.6212416249768205e-05,8.767833070523685e-05,0.00013924649053616446,6.695735922653414e-05,8.075304598309453e-05,1.8048957705590746e-05,5.493200541250879e-06,0.001854721654931094,0.00217245424916208,0.00027683438288435524,0.0003093288742710831,0.00017517781812756037,0.000213711451372183,0.0004018976271569149,0.0004381563758559422,0.0012671933587623488,0.00158354427642949,0.0017667215532065866,0.0023604472926227987,0.0002493453640906009,0.00015976703701263946,0.0002714082254914016,0.00019889940932634316,0.0005481838225385443,0.00045385198084654983,0.0005688730029815732,0.0005213127729324758,0.0007638152501030733,0.0007595212050554242,0.0008006827017835059,0.0007123992651970612,pca
357472,2022,0,6.75976794538185e-07,1.6481847562261645e-06,7.87900791275757e-05,0.00013482521557317496,8.945667347061451e-05,9.314729406842039e-05,5.206206689458206e-05,0.00011618347771569686,0.0005038632452017563,0.00061120926498093,3.933492824455862e-05,0.00012521832385049437,0.000137419072688947,0.0018645601818663472,1.696350336046029e-05,6.054677508243493e-05,0.00017049473717615493,0.00021874008953209483,0.0001791395667235954,0.00016253519932926157,5.736381442575357e-05,0.00013841048725872702,8.66756593488909e-05,0.0001397481812748269,9.725187639985372e-05,5.6915895099421036e-05,0.00014891234156452052,5.8384593872597416e-05,0.00012504019453329335,0.0002905442526024958,0.0005772662400101444,0.0006612757144677969,0.00014694178227210805,0.00028963129096162615,0.0007016997695177184,0.0006150885002009533,0.00014833295844636832,2.1548719895230922e-05,0.023803596295291468,0.026971368459896543,0.005953634138266868,0.006251902117025408,0.0033481666927012606,0.003293876459498669,0.00936791296078651,0.008760006487480047,0.019957053986729097,0.022145676480734143,0.029235722926012394,0.03885858011073812,0.00375642316408668,0.003183505460745253,0.003907750047005771,0.0028148306976951507,0.00696934147556672,0.006722755620296284,0.007668950628704717,0.0071681521540565086,0.009145972322986941,0.008780951372974332,0.01010196581053501,0.010576858232328255,pca
361957,2022,0,2.4615370054418573e-07,5.560418109581435e-07,1.4421677598036038e-05,1.3905492202589065e-05,4.071146323802316e-06,3.478495299635269e-06,6.455981486626197e-06,4.489448229905382e-05,1.528004660746763e-05,1.3092402589389876e-05,4.9359039110623195e-06,0.00011064956589043123,7.510015830845001e-06,0.00033429881088304644,2.4993979491384507e-06,2.9295314625282272e-05,4.386531478488466e-06,2.560603078498884e-05,6.2481263800510896e-06,4.1656827077824575e-06,1.1581378317717771e-05,4.0692211335277645e-06,4.928376086888694e-06,4.6935233851224755e-06,6.066724408324315e-06,1.2305730716712719e-05,6.482986989283797e-06,1.0723915373777283e-05,7.402611564745278e-06,8.330184277686836e-06,2.187343609383441e-05,1.543001811339133e-05,1.1346164208026877e-05,1.2768156478973864e-05,1.9648699298081453e-05,2.020191571590311e-05,5.369817797211014e-06,1.7813157741337e-06,0.0006745406786179272,0.0007656945398206026,9.713659937196374e-05,0.00011451468587279661,4.842380416922768e-05,5.6505472973807006e-05,0.00018832527610968523,0.0002073146573317588,0.0004986758554821061,0.0005441573127064375,0.0007501714811342094,0.0007957128647291994,0.00011546695134168702,5.037661902540142e-05,0.00010623972990262458,7.200039685468438e-05,0.00023787963220944338,0.00018531588405086124,0.00021077636795633663,0.00018089607294793786,0.0002803921449530622,0.00027126975424266765,0.0002920525326055387,0.0002941012094577419,pca
360019,2022,0,2.574741512114098e-07,9.16294282138569e-07,1.3631717597476655e-05,1.5135992983214878e-05,8.512215404315242e-06,5.431231930387791e-06,6.752361162597871e-06,6.842102512234582e-06,8.99365291788603e-06,9.883317885503824e-06,2.458781859829693e-06,9.511144719311142e-05,3.3914380018954154e-06,0.00017419805664220945,3.526331189617195e-06,1.1138687874399083e-05,4.914141033128475e-06,3.0679853750523554e-05,4.2343291616986875e-06,3.8325278494776426e-06,4.2649368273788206e-06,2.2830433815455385e-06,2.235165933558332e-06,2.723676224889447e-06,2.4758091673442655e-06,3.6015148385411304e-06,4.313663493220332e-06,2.7747578187590217e-06,4.4599763878967196e-06,5.251619071691492e-06,1.5735509783102956e-05,1.0561747133775713e-05,1.6880694549107922e-05,1.8598671797256337e-05,1.2612331404781866e-05,1.3131552364490053e-05,1.6906305426222955e-05,9.342036672747209e-06,0.0005158727681078565,0.0005874173867338755,8.347246800470918e-05,0.0001037922589744486,4.515784004064979e-05,5.966381668638668e-05,0.00014934360854301754,0.0001404491053774701,0.00035018479060338194,0.00037187320893602435,0.0005216250175102182,0.0005564553965464334,6.826098638798494e-05,4.6279876238317346e-05,9.420602608762471e-05,7.221656389058669e-05,0.0001292715135207099,0.0001094531804764081,0.00017672105848467825,0.00013394544858196905,0.00017959037851571265,0.00018200450117304153,0.00019649193131414858,0.00019639348629990817,pca
356578,2022,0,1.4508953838747946e-07,1.3772326600792951e-05,1.2882581866321042e-05,4.305837198383077e-05,9.956798635382936e-06,1.0662320137944309e-05,8.503438226027192e-06,4.083918959579854e-05,5.799491058389634e-05,3.780018964237461e-05,6.579468344989027e-06,0.00019129824738933906,2.5568990031904107e-05,0.0012780626128856114,2.0702627325660656e-06,7.734534620081235e-05,2.300072424876488e-05,0.0005697836679787803,1.248575091776402e-05,1.2997991161703969e-05,6.165091110056696e-05,1.8567088317039077e-05,1.4914480883172666e-05,2.2277310396479743e-05,1.171727601427013e-05,4.8411614995537095e-05,3.3379992393966e-05,4.322556355444307e-05,3.520053204401547e-05,3.866261756558417e-05,5.0355416055268235e-05,5.782979080086778e-05,2.4678048030238732e-05,5.740049142168849e-05,7.751801415800501e-05,6.48949936055079e-05,1.6759338571838486e-05,4.146300892736368e-06,0.002507349290420017,0.003261296032624388,0.00030614748727645025,0.0003253606140800275,0.00017866995884528695,0.0001986577384941308,0.0009561750793002387,0.0010372401909847393,0.0019933849281924473,0.002209352249047769,0.0033109734186398472,0.0037113553119906655,0.0005369417262480234,0.0003184377554300128,0.0005781358362945042,0.0003456766020702644,0.0009133977079442248,0.000790212641724968,0.0009264225569338124,0.0008330375548783164,0.001648717147882686,0.0014888607399198854,0.0018657191920236535,0.0016578232601273356,pca
361188,2022,0,2.0188731990717057e-07,7.427416394544879e-07,2.1360743085763175e-05,1.811815224733772e-05,1.1878285073119897e-05,1.1266253237549738e-05,9.482899426343323e-06,2.7538529135595054e-05,5.170583692138135e-05,5.160871822821199e-05,8.165041237595015e-06,6.568049314318272e-05,1.0058897607812335e-05,0.0001824408534399768,3.80391826746154e-06,1.2817031332277247e-05,7.270983825958977e-06,7.566188551845631e-05,1.8998765598414912e-05,1.723193967466831e-05,1.661250305499133e-05,1.7858811254448215e-05,2.0898230486579064e-05,2.1673366812473246e-05,2.3454262511001787e-05,1.4868421195744427e-05,2.1856428349796933e-05,1.3596344636829982e-05,2.1902151223855898e-05,4.353761234866932e-05,9.920145741400629e-05,8.063393119471746e-05,8.396996696923638e-05,2.3469170756749217e-05,7.88354397702848e-05,7.542126691595021e-05,1.758957557616922e-05,2.8598156158386445e-06,0.0038348995829698986,0.0032538206188004477,0.0005259758230884607,0.0005337174680358982,0.00024815286808548654,0.00024038263192849513,0.0009772901341727406,0.0009743305941827333,0.002215796601126344,0.002554075479659951,0.003370445142186284,0.0035971176241100357,0.0005742530630133204,0.00036329597073123907,0.00039578434655323505,0.0003135177701726856,0.0010047325334339434,0.0008278893290636928,0.0008557403505092813,0.0006811781101450487,0.001320083777501641,0.0012986730395848872,0.0011516738298989566,0.001136673448506848,pca
357807,2022,0,3.499374008672114e-07,3.469961044599441e-06,1.5922872538669678e-05,0.00018450033916534543,3.8405759207441464e-05,1.5564073014705863e-05,1.4770559590884682e-05,0.00012007443366286185,6.276700548063834e-05,6.294631883445793e-05,8.53652013104915e-06,6.690317516426553e-05,2.2011588964994945e-05,0.000322296947689033,3.5349071500014854e-06,4.0934519365098886e-05,2.271899400110792e-05,0.00025395950296028404,1.6064529573282986e-05,1.691748151974826e-05,1.5394261915571414e-05,2.1206916915574642e-05,1.8394269229628097e-05,1.7719238580578427e-05,1.4763189902992512e-05,1.6150259130020152e-05,2.541725611052825e-05,1.6651893708696258e-05,2.253183080702345e-05,3.979978114037086e-05,8.858193507563525e-05,7.664869480335088e-05,5.535917959111262e-05,6.453394410278163e-05,7.943239915963058e-05,7.934640221992106e-05,6.12774806415685e-05,7.463859936907272e-06,0.002712491321441624,0.003505562942345261,0.00044629895727024905,0.0006653589343198953,0.0002416688608592073,0.00035340756771312795,0.0006487431288020637,0.0009690406732905416,0.001415515408340705,0.0020644563513738767,0.0020353454037137747,0.002797998449411106,0.0003231858041213286,0.00018350032481874765,0.00037187966604674286,0.00026364856684060777,0.0005691300643604631,0.0004921103608754653,0.0005726762996238396,0.0005482723955614144,0.000767212168700726,0.0007452777852221303,0.0007077150997768868,0.0006806172090145754,pca
